rts,src,dest,seqn,hops
771019090,4,2,24,2
771903254,2,4,24,3
772581917,5,3,24,5
772588818,9,4,24,5
774206211,3,3,24,3
776299640,6,2,24,1
777795422,1,6,24,1
778769291,7,3,24,3
796782138,5,9,25,5
800027586,8,4,25,6
800455854,9,2,25,3
801877907,6,10,25,2
802879082,10,10,25,2
804228464,1,8,25,4
805138272,4,6,25,1
809175769,7,3,25,3
809748685,2,9,25,5
810703478,3,1,25,3
830113074,3,3,26,3
834164673,6,8,26,4
835602690,8,8,26,2
836191504,1,10,26,2
836221035,5,9,26,5
837732564,4,6,26,1
837832762,10,2,26,2
838205340,2,1,26,1
838572151,9,8,26,1
839716027,7,7,26,3
859280824,5,7,27,1
860469088,2,9,27,5
861063295,3,7,27,2
862645753,7,3,27,3
862965485,6,4,27,1
864218243,10,7,27,1
865807612,9,4,27,5
868290219,8,8,27,3
868343401,1,9,27,4
870633352,4,8,27,6
889769051,8,2,28,4
893335866,2,5,28,2
893696346,7,8,28,4
895112035,9,2,28,3
895309266,6,4,28,1
897457795,10,2,28,2
898190408,4,10,28,3
898862597,3,3,28,3
899172751,5,1,28,1
