sts,src,dest,seqn
901000000.0,20,21,0
901000000.0,10,21,0
901000000.0,1,15,0
901000000.0,18,13,0
902000000.0,33,18,0
902000000.0,12,19,0
902000000.0,23,16,0
902000000.0,9,17,0
902000000.0,13,20,0
902000000.0,16,23,0
902000000.0,36,21,0
902000000.0,31,14,0
902000000.0,24,23,0
902000000.0,15,16,0
902000000.0,14,24,0
902000000.0,29,14,0
902000000.0,30,23,0
902000000.0,22,14,0
902000000.0,32,13,0
902000000.0,21,25,0
902000000.0,2,15,0
902000000.0,7,18,0
902000000.0,8,18,0
902000000.0,27,15,0
902000000.0,3,19,0
902000000.0,34,12,0
902000000.0,26,17,0
902000000.0,19,15,0
902000000.0,24,13,1
902000000.0,17,16,0
902000000.0,4,22,0
902000000.0,6,22,0
902000000.0,16,13,1
902000000.0,12,13,1
902000000.0,7,20,1
902000000.0,1,26,1
902000000.0,8,17,1
902000000.0,27,20,1
902000000.0,36,15,1
902000000.0,20,24,1
902000000.0,3,23,1
902000000.0,13,12,1
902000000.0,35,16,0
902000000.0,15,20,1
902000000.0,32,13,1
902000000.0,21,14,1
902000000.0,19,22,1
902000000.0,28,18,0
902000000.0,14,19,1
902000000.0,25,18,0
902000000.0,30,25,1
902000000.0,18,16,1
902000000.0,34,12,1
902000000.0,31,17,1
902000000.0,2,24,1
902000000.0,9,20,1
902000000.0,33,24,1
902000000.0,13,21,2
902000000.0,32,26,2
902000000.0,35,12,1
902000000.0,30,17,2
902000000.0,33,20,2
903000000.0,11,13,0
903000000.0,15,18,2
903000000.0,17,19,1
903000000.0,12,22,2
903000000.0,1,16,2
903000000.0,7,12,2
903000000.0,22,26,1
903000000.0,3,19,2
903000000.0,36,12,2
903000000.0,23,26,1
903000000.0,6,23,1
903000000.0,18,13,2
903000000.0,19,26,2
903000000.0,9,15,2
903000000.0,21,26,2
903000000.0,31,21,2
903000000.0,24,12,2
903000000.0,8,18,2
903000000.0,2,26,2
903000000.0,16,17,2
903000000.0,20,25,2
903000000.0,10,13,1
903000000.0,25,16,1
903000000.0,22,12,2
903000000.0,3,22,3
903000000.0,35,18,2
903000000.0,18,25,3
903000000.0,1,20,3
903000000.0,33,21,3
903000000.0,32,24,3
903000000.0,19,15,3
903000000.0,17,20,2
903000000.0,21,13,3
903000000.0,34,20,2
903000000.0,2,22,3
903000000.0,20,19,3
903000000.0,4,26,1
903000000.0,29,22,1
903000000.0,30,13,3
903000000.0,10,15,2
903000000.0,15,26,3
903000000.0,31,22,3
903000000.0,26,19,1
903000000.0,9,24,3
903000000.0,36,23,3
903000000.0,20,26,4
903000000.0,21,12,4
903000000.0,33,22,4
904000000.0,6,12,2
904000000.0,28,16,1
904000000.0,16,13,3
904000000.0,35,17,3
904000000.0,12,19,3
904000000.0,13,21,3
904000000.0,10,25,3
904000000.0,3,15,4
904000000.0,2,17,4
904000000.0,22,18,3
904000000.0,32,26,4
904000000.0,11,12,1
904000000.0,8,24,3
904000000.0,24,19,3
904000000.0,29,15,2
904000000.0,17,26,3
904000000.0,30,13,4
904000000.0,34,18,3
904000000.0,36,15,4
904000000.0,9,26,4
904000000.0,14,12,2
904000000.0,26,14,2
904000000.0,31,26,4
904000000.0,7,24,3
904000000.0,1,19,4
904000000.0,24,25,4
904000000.0,32,22,5
904000000.0,30,22,5
904000000.0,4,21,2
904000000.0,21,26,5
904000000.0,28,12,2
904000000.0,13,18,4
904000000.0,11,17,2
904000000.0,26,20,3
904000000.0,8,17,4
904000000.0,17,12,4
904000000.0,2,13,5
904000000.0,25,15,2
904000000.0,7,25,4
904000000.0,15,16,4
904000000.0,18,15,4
904000000.0,10,16,4
904000000.0,19,26,4
904000000.0,31,20,5
904000000.0,12,12,4
904000000.0,33,18,5
904000000.0,23,13,2
904000000.0,9,23,5
904000000.0,34,12,4
904000000.0,16,18,4
904000000.0,6,24,3
905000000.0,21,16,6
905000000.0,35,14,4
905000000.0,15,12,5
905000000.0,11,19,3
905000000.0,19,22,5
905000000.0,12,14,5
905000000.0,29,13,3
905000000.0,24,15,5
905000000.0,30,15,6
905000000.0,34,25,5
905000000.0,8,20,5
905000000.0,9,22,6
905000000.0,25,25,3
905000000.0,31,20,6
905000000.0,26,13,4
905000000.0,18,25,5
905000000.0,36,21,5
905000000.0,3,15,5
905000000.0,10,20,5
905000000.0,27,23,2
905000000.0,32,25,6
905000000.0,4,26,3
905000000.0,31,23,7
905000000.0,4,14,4
905000000.0,15,21,6
905000000.0,22,19,4
905000000.0,30,22,7
905000000.0,12,12,6
905000000.0,36,12,6
905000000.0,8,13,6
905000000.0,13,13,5
905000000.0,2,22,6
905000000.0,1,12,5
905000000.0,24,21,6
905000000.0,9,12,7
905000000.0,34,21,6
905000000.0,32,19,7
905000000.0,7,26,5
905000000.0,6,22,4
905000000.0,25,15,4
905000000.0,17,14,5
905000000.0,19,13,6
905000000.0,33,22,6
905000000.0,23,19,3
905000000.0,11,26,4
905000000.0,3,21,6
905000000.0,35,18,5
905000000.0,11,23,5
905000000.0,6,24,5
906000000.0,7,26,6
906000000.0,30,12,8
906000000.0,34,14,7
906000000.0,1,26,6
906000000.0,28,16,3
906000000.0,2,16,7
906000000.0,13,13,6
906000000.0,16,14,5
906000000.0,35,19,6
906000000.0,15,19,7
906000000.0,22,21,5
906000000.0,8,13,7
906000000.0,36,20,7
906000000.0,14,14,3
906000000.0,4,16,5
906000000.0,26,19,5
906000000.0,31,13,8
906000000.0,3,25,7
906000000.0,9,19,8
906000000.0,32,13,8
906000000.0,19,25,7
906000000.0,25,13,5
906000000.0,17,14,6
906000000.0,27,13,3
906000000.0,36,15,8
906000000.0,15,24,8
906000000.0,14,18,4
906000000.0,21,15,7
906000000.0,35,25,7
906000000.0,18,23,6
906000000.0,2,23,8
906000000.0,13,23,7
906000000.0,24,14,7
906000000.0,3,18,8
906000000.0,1,26,7
906000000.0,25,16,6
906000000.0,7,18,7
906000000.0,8,13,8
906000000.0,9,26,9
906000000.0,17,14,7
906000000.0,27,16,4
906000000.0,31,12,9
906000000.0,10,26,6
906000000.0,22,21,6
906000000.0,30,21,9
906000000.0,32,22,9
906000000.0,26,23,6
906000000.0,28,22,4
906000000.0,11,20,6
906000000.0,12,12,7
906000000.0,19,23,8
906000000.0,6,13,6
906000000.0,30,24,10
907000000.0,11,17,7
907000000.0,6,21,7
907000000.0,8,24,9
907000000.0,20,14,5
907000000.0,16,14,6
907000000.0,32,26,10
907000000.0,17,22,8
907000000.0,4,26,6
907000000.0,21,16,8
907000000.0,31,26,10
907000000.0,33,21,7
907000000.0,3,15,9
907000000.0,26,20,7
907000000.0,7,23,8
907000000.0,10,25,7
907000000.0,13,12,8
907000000.0,23,16,4
907000000.0,24,18,8
907000000.0,15,24,9
907000000.0,22,15,7
907000000.0,28,24,5
907000000.0,19,20,9
907000000.0,29,21,4
907000000.0,36,18,9
907000000.0,35,19,8
907000000.0,14,16,5
907000000.0,12,13,8
907000000.0,3,15,10
907000000.0,1,17,8
907000000.0,35,23,9
907000000.0,23,13,5
907000000.0,29,26,5
907000000.0,27,14,5
907000000.0,28,22,6
907000000.0,12,26,9
907000000.0,22,21,8
907000000.0,30,24,11
907000000.0,24,20,9
907000000.0,6,25,8
907000000.0,32,24,11
907000000.0,19,22,10
907000000.0,18,21,7
907000000.0,7,14,9
907000000.0,9,16,10
907000000.0,20,14,6
907000000.0,13,23,9
907000000.0,25,22,7
907000000.0,8,23,10
907000000.0,11,24,8
907000000.0,26,22,8
907000000.0,31,17,11
907000000.0,16,13,7
907000000.0,21,23,9
907000000.0,14,14,6
907000000.0,36,25,10
907000000.0,25,17,8
907000000.0,36,12,11
907000000.0,15,24,10
907000000.0,31,13,12
908000000.0,4,25,7
908000000.0,19,17,11
908000000.0,13,17,10
908000000.0,30,21,12
908000000.0,16,25,8
908000000.0,7,23,10
908000000.0,24,22,10
908000000.0,20,18,7
908000000.0,11,16,9
908000000.0,34,20,8
908000000.0,32,23,12
908000000.0,33,26,8
908000000.0,21,24,10
908000000.0,35,17,10
908000000.0,17,13,9
908000000.0,28,18,7
908000000.0,14,16,7
908000000.0,6,14,9
908000000.0,2,24,9
908000000.0,8,21,11
908000000.0,1,24,9
908000000.0,18,26,8
908000000.0,3,21,11
908000000.0,27,12,6
908000000.0,8,18,12
908000000.0,21,15,11
908000000.0,2,22,10
908000000.0,22,18,9
908000000.0,26,16,9
908000000.0,34,14,9
908000000.0,36,12,12
908000000.0,35,12,11
908000000.0,4,22,8
908000000.0,19,18,12
908000000.0,33,12,9
908000000.0,13,21,11
908000000.0,14,26,8
908000000.0,1,23,10
908000000.0,15,15,11
908000000.0,25,16,9
908000000.0,3,19,12
908000000.0,20,15,8
908000000.0,11,13,10
908000000.0,30,20,13
908000000.0,32,17,13
908000000.0,28,15,8
908000000.0,31,24,13
908000000.0,17,12,10
908000000.0,10,25,8
908000000.0,24,16,11
908000000.0,22,24,10
908000000.0,23,23,6
908000000.0,14,20,9
909000000.0,7,15,11
909000000.0,11,15,11
909000000.0,20,22,9
909000000.0,35,15,12
909000000.0,12,21,10
909000000.0,34,17,10
909000000.0,25,26,10
909000000.0,10,12,9
909000000.0,21,14,12
909000000.0,32,13,14
909000000.0,30,14,14
909000000.0,1,19,11
909000000.0,36,19,13
909000000.0,26,19,10
909000000.0,24,17,12
909000000.0,4,23,9
909000000.0,15,21,12
909000000.0,13,13,12
909000000.0,31,23,14
909000000.0,28,18,9
909000000.0,6,14,10
909000000.0,27,26,7
909000000.0,9,19,11
909000000.0,8,14,13
909000000.0,34,13,11
