rts,src,dest,seqn,hops
901000000.0,1,15,0,1
902000000.0,12,19,0,3
902000000.0,23,16,0,4
902000000.0,9,17,0,1
902000000.0,31,14,0,3
902000000.0,24,23,0,1
902000000.0,15,16,0,1
902000000.0,14,24,0,4
902000000.0,29,14,0,4
902000000.0,22,14,0,4
902000000.0,21,25,0,5
902000000.0,2,15,0,1
902000000.0,27,15,0,3
902000000.0,3,19,0,3
902000000.0,34,12,0,2
902000000.0,26,17,0,4
902000000.0,19,15,0,2
902000000.0,24,13,1,3
902000000.0,17,16,0,1
902000000.0,4,22,0,4
902000000.0,6,22,0,4
902000000.0,16,13,1,1
902000000.0,12,13,1,1
902000000.0,7,20,1,3
902000000.0,1,26,1,5
902000000.0,8,17,1,2
902000000.0,27,20,1,6
902000000.0,36,15,1,2
902000000.0,20,24,1,5
902000000.0,3,23,1,4
902000000.0,13,12,1,1
902000000.0,35,16,0,2
902000000.0,15,20,1,3
902000000.0,32,13,1,2
902000000.0,21,14,1,3
902000000.0,19,22,1,5
902000000.0,28,18,0,6
902000000.0,14,19,1,1
902000000.0,25,18,0,5
902000000.0,30,25,1,1
902000000.0,18,16,1,2
902000000.0,34,12,1,2
902000000.0,31,17,1,2
902000000.0,2,24,1,2
902000000.0,9,20,1,3
902000000.0,33,24,1,1
902000000.0,32,26,2,1
902000000.0,35,12,1,2
902000000.0,30,17,2,4
902000000.0,33,20,2,5
903000000.0,11,13,0,1
903000000.0,15,18,2,3
903000000.0,17,19,1,1
903000000.0,12,22,2,4
903000000.0,1,16,2,1
903000000.0,7,12,2,1
903000000.0,22,26,1,1
903000000.0,3,19,2,3
903000000.0,36,12,2,2
903000000.0,23,26,1,1
903000000.0,6,23,1,4
903000000.0,18,13,2,2
903000000.0,19,26,2,5
903000000.0,9,15,2,1
903000000.0,21,26,2,1
903000000.0,24,12,2,3
903000000.0,8,18,2,3
903000000.0,2,26,2,2
903000000.0,16,17,2,1
903000000.0,20,25,2,5
903000000.0,10,13,1,2
903000000.0,25,16,1,3
903000000.0,22,12,2,3
903000000.0,3,22,3,4
903000000.0,35,18,2,4
903000000.0,18,25,3,5
903000000.0,33,21,3,6
903000000.0,32,24,3,1
903000000.0,19,15,3,2
903000000.0,17,20,2,1
903000000.0,21,13,3,3
903000000.0,34,20,2,5
903000000.0,2,22,3,4
903000000.0,20,19,3,1
903000000.0,4,26,1,4
903000000.0,29,22,1,2
903000000.0,30,13,3,3
903000000.0,10,15,2,2
903000000.0,15,26,3,4
903000000.0,31,22,3,1
903000000.0,26,19,1,5
903000000.0,9,24,3,5
903000000.0,36,23,3,5
903000000.0,20,26,4,6
903000000.0,21,12,4,3
903000000.0,33,22,4,1
904000000.0,6,12,2,1
904000000.0,28,16,1,4
904000000.0,16,13,3,1
904000000.0,35,17,3,2
904000000.0,12,19,3,3
904000000.0,13,21,3,4
904000000.0,10,25,3,4
904000000.0,3,15,4,2
904000000.0,2,17,4,1
904000000.0,32,26,4,1
904000000.0,11,12,1,1
904000000.0,8,24,3,5
904000000.0,24,19,3,6
904000000.0,29,15,2,4
904000000.0,30,13,4,3
904000000.0,34,18,3,4
904000000.0,36,15,4,3
904000000.0,9,26,4,4
904000000.0,14,12,2,1
904000000.0,26,14,2,3
904000000.0,31,26,4,1
904000000.0,7,24,3,3
904000000.0,1,19,4,4
904000000.0,24,25,4,1
904000000.0,4,21,2,5
904000000.0,21,26,5,2
904000000.0,28,12,2,5
904000000.0,13,18,4,5
904000000.0,11,17,2,1
904000000.0,26,20,3,6
904000000.0,8,17,4,2
904000000.0,17,12,4,1
904000000.0,2,13,5,4
904000000.0,25,15,2,3
904000000.0,7,25,4,2
904000000.0,15,16,4,1
904000000.0,18,15,4,2
904000000.0,10,16,4,1
904000000.0,19,26,4,6
904000000.0,31,20,5,4
904000000.0,12,12,4,2
904000000.0,33,18,5,4
904000000.0,23,13,2,3
904000000.0,9,23,5,4
904000000.0,34,12,4,3
904000000.0,16,18,4,4
904000000.0,6,24,3,5
905000000.0,21,16,6,3
905000000.0,35,14,4,2
905000000.0,15,12,5,1
905000000.0,11,19,3,2
905000000.0,12,14,5,1
905000000.0,29,13,3,3
905000000.0,24,15,5,3
905000000.0,30,15,6,3
905000000.0,34,25,5,1
905000000.0,8,20,5,3
905000000.0,25,25,3,2
905000000.0,31,20,6,4
905000000.0,26,13,4,3
905000000.0,18,25,5,6
905000000.0,36,21,5,3
905000000.0,3,15,5,3
905000000.0,10,20,5,3
905000000.0,27,23,2,8
905000000.0,32,25,6,1
905000000.0,4,26,3,2
905000000.0,31,23,7,1
905000000.0,4,14,4,1
905000000.0,22,19,4,1
905000000.0,15,21,6,4
905000000.0,30,22,7,2
905000000.0,12,12,6,2
905000000.0,36,12,6,2
905000000.0,8,13,6,1
905000000.0,2,22,6,4
905000000.0,1,12,5,2
905000000.0,24,21,6,1
905000000.0,9,12,7,1
905000000.0,34,21,6,4
905000000.0,32,19,7,4
905000000.0,7,26,5,2
905000000.0,6,22,4,4
905000000.0,25,15,4,3
905000000.0,17,14,5,1
905000000.0,19,13,6,2
905000000.0,33,22,6,1
905000000.0,23,19,3,5
905000000.0,11,26,4,3
905000000.0,3,21,6,3
905000000.0,35,18,5,4
905000000.0,11,23,5,3
905000000.0,6,24,5,2
906000000.0,7,26,6,2
906000000.0,30,12,8,3
906000000.0,34,14,7,4
906000000.0,1,26,6,2
906000000.0,28,16,3,5
906000000.0,2,16,7,3
906000000.0,16,14,5,1
906000000.0,35,19,6,4
906000000.0,22,21,5,1
906000000.0,15,19,7,4
906000000.0,8,13,7,1
906000000.0,36,20,7,4
906000000.0,14,14,3,2
906000000.0,4,16,5,3
906000000.0,26,19,5,5
906000000.0,3,25,7,4
906000000.0,9,19,8,3
906000000.0,32,13,8,2
906000000.0,19,25,7,5
906000000.0,17,14,6,1
906000000.0,36,15,8,2
906000000.0,15,24,8,4
906000000.0,14,18,4,3
906000000.0,21,15,7,3
906000000.0,35,25,7,3
906000000.0,18,23,6,5
906000000.0,2,23,8,4
906000000.0,13,23,7,4
906000000.0,24,14,7,4
906000000.0,3,18,8,3
906000000.0,1,26,7,2
906000000.0,25,16,6,5
906000000.0,7,18,7,4
906000000.0,8,13,8,1
906000000.0,9,26,9,5
906000000.0,17,14,7,1
906000000.0,27,16,4,3
906000000.0,10,26,6,3
906000000.0,22,21,6,1
906000000.0,30,21,9,5
906000000.0,32,22,9,1
906000000.0,26,23,6,6
906000000.0,28,22,4,1
906000000.0,11,20,6,2
906000000.0,19,23,8,5
906000000.0,6,13,6,2
906000000.0,30,24,10,6
907000000.0,11,17,7,1
907000000.0,6,21,7,3
907000000.0,8,24,9,5
907000000.0,20,14,5,2
907000000.0,16,14,6,1
907000000.0,32,26,10,1
907000000.0,17,22,8,4
907000000.0,4,26,6,2
907000000.0,21,16,8,5
907000000.0,31,26,10,1
907000000.0,33,21,7,5
907000000.0,3,15,9,3
907000000.0,26,20,7,5
907000000.0,7,23,8,2
907000000.0,10,25,7,3
907000000.0,13,12,8,1
907000000.0,23,16,4,5
907000000.0,24,18,8,5
907000000.0,15,24,9,4
907000000.0,22,15,7,3
907000000.0,28,24,5,6
907000000.0,19,20,9,1
907000000.0,29,21,4,5
907000000.0,36,18,9,4
907000000.0,35,19,8,4
907000000.0,14,16,5,1
907000000.0,12,13,8,1
907000000.0,3,15,10,2
907000000.0,1,17,8,1
907000000.0,35,23,9,5
907000000.0,29,26,5,1
907000000.0,27,14,5,3
907000000.0,28,22,6,1
907000000.0,12,26,9,4
907000000.0,22,21,8,1
907000000.0,30,24,11,1
907000000.0,24,20,9,5
907000000.0,6,25,8,2
907000000.0,32,24,11,1
907000000.0,19,22,10,1
907000000.0,18,21,7,1
907000000.0,7,14,9,1
907000000.0,9,16,10,3
907000000.0,20,14,6,2
907000000.0,13,23,9,4
907000000.0,25,22,7,2
907000000.0,8,23,10,4
907000000.0,26,22,8,2
907000000.0,31,17,11,2
907000000.0,16,13,7,2
907000000.0,21,23,9,1
907000000.0,14,14,6,2
907000000.0,36,25,10,3
907000000.0,25,17,8,3
907000000.0,36,12,11,2
907000000.0,31,13,12,3
908000000.0,4,25,7,2
908000000.0,19,17,11,1
908000000.0,13,17,10,1
908000000.0,30,21,12,5
908000000.0,16,25,8,4
908000000.0,7,23,10,2
908000000.0,24,22,10,1
908000000.0,20,18,7,1
908000000.0,11,16,9,2
908000000.0,34,20,8,4
908000000.0,32,23,12,3
908000000.0,33,26,8,1
908000000.0,21,24,10,1
908000000.0,35,17,10,2
908000000.0,17,13,9,2
908000000.0,28,18,7,5
908000000.0,14,16,7,1
908000000.0,6,14,9,1
908000000.0,2,24,9,2
908000000.0,8,21,11,3
908000000.0,1,24,9,2
908000000.0,18,26,8,5
908000000.0,3,21,11,3
908000000.0,27,12,6,3
908000000.0,8,18,12,3
908000000.0,21,15,11,3
908000000.0,2,22,10,2
908000000.0,22,18,9,2
908000000.0,26,16,9,3
908000000.0,34,14,9,3
908000000.0,36,12,12,3
908000000.0,35,12,11,2
908000000.0,4,22,8,2
908000000.0,19,18,12,1
908000000.0,33,12,9,2
908000000.0,13,21,11,3
908000000.0,1,23,10,5
908000000.0,15,15,11,2
908000000.0,25,16,9,3
908000000.0,3,19,12,4
908000000.0,20,15,8,3
908000000.0,11,13,10,1
908000000.0,30,20,13,6
908000000.0,32,17,13,4
908000000.0,28,15,8,5
908000000.0,31,24,13,2
908000000.0,17,12,10,1
908000000.0,10,25,8,3
908000000.0,24,16,11,3
908000000.0,22,24,10,1
908000000.0,23,23,6,2
908000000.0,14,20,9,2
909000000.0,7,15,11,3
909000000.0,11,15,11,1
909000000.0,20,22,9,5
909000000.0,35,15,12,4
909000000.0,12,21,10,3
909000000.0,34,17,10,4
909000000.0,25,26,10,2
909000000.0,10,12,9,1
909000000.0,21,14,12,2
909000000.0,32,13,14,2
909000000.0,30,14,14,4
909000000.0,1,19,11,4
909000000.0,36,19,13,5
909000000.0,26,19,10,2
909000000.0,24,17,12,2
909000000.0,4,23,9,2
909000000.0,15,21,12,3
909000000.0,13,13,12,2
909000000.0,31,23,14,1
909000000.0,28,18,9,6
909000000.0,6,14,10,1
909000000.0,27,26,7,1
909000000.0,9,19,11,3
909000000.0,8,14,13,1
909000000.0,34,13,11,3
909000000.0,3,19,13,3
909000000.0,10,14,10,1
909000000.0,11,23,12,3
909000000.0,21,24,13,1
909000000.0,15,22,13,4
909000000.0,7,15,12,1
909000000.0,36,26,14,1
909000000.0,6,21,11,4
909000000.0,13,19,13,3
909000000.0,28,14,10,3
909000000.0,30,12,15,4
909000000.0,2,25,11,2
909000000.0,24,15,13,4
909000000.0,33,18,10,4
909000000.0,14,23,10,4
909000000.0,25,25,11,2
909000000.0,17,23,11,2
909000000.0,4,24,10,2
909000000.0,29,21,6,1
909000000.0,31,20,15,4
909000000.0,35,18,13,4
909000000.0,20,20,10,2
909000000.0,32,19,15,4
909000000.0,16,24,9,4
909000000.0,14,23,11,4
909000000.0,4,14,11,1
909000000.0,35,19,14,4
910000000.0,8,23,14,4
