rts,src,dest,seqn,hops
130000000.0,20,13,12,2
130000000.0,14,14,13,2
131000000.0,19,19,13,2
131000000.0,14,26,14,5
131000000.0,13,17,15,1
131000000.0,20,26,13,4
131000000.0,21,15,14,2
131000000.0,24,12,13,3
131000000.0,12,12,10,2
131000000.0,16,14,15,1
131000000.0,18,13,13,2
131000000.0,22,16,14,3
131000000.0,19,19,14,2
131000000.0,12,25,11,4
131000000.0,23,24,14,1
131000000.0,20,13,14,2
131000000.0,24,12,14,3
131000000.0,26,13,16,3
131000000.0,21,22,15,1
131000000.0,14,26,15,5
131000000.0,13,23,16,4
131000000.0,22,23,15,1
131000000.0,23,15,15,3
131000000.0,13,23,17,4
132000000.0,15,20,14,3
132000000.0,19,20,15,1
132000000.0,25,18,14,2
132000000.0,12,17,12,1
132000000.0,18,22,14,3
132000000.0,26,17,17,2
132000000.0,20,24,15,4
132000000.0,11,14,9,1
132000000.0,17,14,11,1
132000000.0,21,25,16,1
132000000.0,22,20,16,2
132000000.0,17,14,12,1
132000000.0,19,24,16,6
132000000.0,18,24,15,4
132000000.0,12,26,13,5
132000000.0,13,19,18,3
132000000.0,21,26,17,2
132000000.0,25,17,15,2
132000000.0,14,20,16,3
132000000.0,26,21,18,1
132000000.0,21,23,18,1
132000000.0,17,12,13,1
133000000.0,14,25,17,4
133000000.0,25,23,16,1
133000000.0,18,19,16,1
133000000.0,26,12,19,3
133000000.0,23,16,16,3
133000000.0,24,17,15,2
133000000.0,15,20,15,3
133000000.0,12,22,14,4
133000000.0,20,26,16,4
133000000.0,22,12,17,3
133000000.0,16,17,17,1
133000000.0,11,19,10,2
133000000.0,21,24,19,2
133000000.0,24,23,16,1
133000000.0,12,26,15,5
133000000.0,15,14,16,1
133000000.0,26,20,20,2
133000000.0,14,15,18,1
133000000.0,13,25,19,4
133000000.0,22,25,18,1
133000000.0,17,12,14,1
133000000.0,19,19,17,2
133000000.0,11,24,11,4
133000000.0,20,20,17,2
133000000.0,20,12,18,2
133000000.0,13,12,20,1
134000000.0,19,24,18,4
134000000.0,15,17,17,1
134000000.0,21,15,20,3
134000000.0,23,22,17,1
134000000.0,16,19,18,1
134000000.0,11,13,12,2
134000000.0,12,19,16,3
134000000.0,25,21,17,1
134000000.0,14,24,19,5
134000000.0,18,14,17,2
134000000.0,22,22,19,2
134000000.0,17,14,15,1
134000000.0,22,22,20,2
134000000.0,16,13,19,1
134000000.0,13,21,21,3
134000000.0,25,13,18,3
134000000.0,11,22,13,3
134000000.0,19,12,19,3
134000000.0,23,22,18,1
134000000.0,15,15,18,2
134000000.0,20,22,19,3
134000000.0,13,25,22,4
134000000.0,24,26,17,1
134000000.0,23,12,19,3
135000000.0,11,26,14,4
135000000.0,17,26,16,3
135000000.0,25,18,19,3
135000000.0,21,20,21,1
135000000.0,22,20,21,2
135000000.0,12,14,17,1
135000000.0,19,21,20,1
135000000.0,16,25,20,4
135000000.0,24,14,18,3
135000000.0,19,17,21,1
135000000.0,26,12,21,3
135000000.0,25,12,20,4
135000000.0,17,15,17,1
135000000.0,20,12,20,2
135000000.0,16,12,21,1
135000000.0,22,12,22,3
135000000.0,13,19,23,3
135000000.0,14,15,20,1
135000000.0,11,21,15,2
135000000.0,23,26,20,1
135000000.0,20,20,21,2
135000000.0,13,17,24,1
135000000.0,16,21,22,3
136000000.0,25,15,21,4
136000000.0,24,12,19,4
136000000.0,22,25,23,1
136000000.0,18,20,18,1
136000000.0,21,12,22,2
136000000.0,14,23,21,5
136000000.0,26,18,22,2
136000000.0,12,23,18,5
136000000.0,23,16,21,3
136000000.0,11,14,16,1
