sts,src,dest,seqn
861000000.0,7,16,0
861000000.0,18,13,0
861000000.0,16,20,0
861000000.0,35,21,0
861000000.0,32,26,0
862000000.0,24,15,0
862000000.0,10,26,0
862000000.0,19,25,0
862000000.0,22,25,0
862000000.0,36,22,0
862000000.0,8,15,0
862000000.0,3,16,0
862000000.0,5,14,0
862000000.0,14,17,0
862000000.0,29,15,0
862000000.0,1,14,0
862000000.0,13,24,0
862000000.0,25,16,0
862000000.0,12,21,0
862000000.0,21,19,0
862000000.0,23,23,0
862000000.0,9,24,0
862000000.0,31,12,0
862000000.0,2,14,0
862000000.0,6,19,0
862000000.0,33,21,0
862000000.0,17,21,0
862000000.0,15,15,0
862000000.0,8,18,1
862000000.0,5,15,1
862000000.0,29,24,1
862000000.0,32,24,1
862000000.0,3,19,1
862000000.0,15,20,1
862000000.0,24,19,1
862000000.0,16,24,1
862000000.0,17,17,1
862000000.0,9,20,1
862000000.0,19,15,1
862000000.0,18,16,1
862000000.0,31,12,1
862000000.0,33,19,1
862000000.0,26,23,0
862000000.0,2,23,1
862000000.0,12,21,1
862000000.0,4,16,0
862000000.0,22,13,1
862000000.0,35,17,1
862000000.0,10,19,1
862000000.0,20,20,0
862000000.0,11,23,0
862000000.0,23,16,1
862000000.0,30,15,0
862000000.0,7,22,1
862000000.0,21,26,1
862000000.0,10,23,2
863000000.0,9,21,2
863000000.0,6,19,1
863000000.0,26,22,1
863000000.0,20,13,1
863000000.0,25,22,1
863000000.0,22,14,2
863000000.0,30,19,1
863000000.0,36,22,1
863000000.0,28,16,0
863000000.0,27,22,0
863000000.0,12,22,2
863000000.0,15,23,2
863000000.0,33,22,2
863000000.0,31,24,2
863000000.0,32,19,2
863000000.0,1,16,1
863000000.0,23,16,2
863000000.0,11,16,1
863000000.0,18,26,2
863000000.0,17,12,2
863000000.0,19,21,2
863000000.0,29,14,2
863000000.0,35,21,2
863000000.0,3,17,2
863000000.0,34,19,0
863000000.0,29,17,3
863000000.0,33,13,3
863000000.0,30,17,2
863000000.0,18,14,3
863000000.0,5,17,2
863000000.0,13,13,1
863000000.0,27,19,1
863000000.0,24,26,2
863000000.0,23,14,3
863000000.0,4,20,1
863000000.0,17,26,3
863000000.0,8,12,2
863000000.0,26,16,2
863000000.0,1,18,2
863000000.0,15,25,3
863000000.0,19,26,3
863000000.0,31,15,3
863000000.0,2,23,2
863000000.0,12,22,3
863000000.0,16,22,2
863000000.0,35,20,3
863000000.0,7,12,2
863000000.0,32,26,3
863000000.0,36,15,2
863000000.0,33,17,4
863000000.0,23,17,4
863000000.0,22,22,3
864000000.0,18,22,4
864000000.0,35,17,4
864000000.0,24,25,3
864000000.0,13,12,2
864000000.0,4,21,2
864000000.0,8,13,3
864000000.0,3,13,3
864000000.0,20,20,2
864000000.0,7,14,3
864000000.0,27,12,2
864000000.0,11,15,2
864000000.0,21,19,2
864000000.0,16,26,3
864000000.0,14,25,1
864000000.0,30,15,3
864000000.0,29,19,4
864000000.0,2,18,3
864000000.0,25,21,2
864000000.0,28,25,1
864000000.0,9,12,3
864000000.0,17,19,4
864000000.0,5,22,3
864000000.0,8,17,4
864000000.0,33,22,5
864000000.0,32,12,4
864000000.0,4,19,3
864000000.0,14,19,2
864000000.0,17,13,5
864000000.0,19,20,4
864000000.0,3,15,4
864000000.0,7,23,4
864000000.0,1,22,3
864000000.0,11,19,3
864000000.0,28,12,2
864000000.0,27,14,3
864000000.0,26,23,3
864000000.0,21,13,3
864000000.0,23,22,5
864000000.0,6,20,2
864000000.0,25,16,3
864000000.0,22,13,4
864000000.0,31,20,4
864000000.0,35,15,5
864000000.0,12,18,4
864000000.0,30,26,4
864000000.0,15,15,4
864000000.0,23,24,6
864000000.0,22,22,5
864000000.0,27,17,4
864000000.0,26,21,4
864000000.0,2,20,4
864000000.0,18,16,5
864000000.0,12,24,5
864000000.0,11,18,4
865000000.0,29,21,5
865000000.0,17,23,6
865000000.0,36,14,3
865000000.0,9,25,4
865000000.0,21,16,4
865000000.0,3,24,5
865000000.0,13,13,3
865000000.0,1,21,4
865000000.0,31,14,5
865000000.0,14,25,3
865000000.0,30,24,5
865000000.0,6,20,3
865000000.0,20,12,3
865000000.0,32,14,5
865000000.0,19,23,5
865000000.0,28,23,3
865000000.0,5,26,4
865000000.0,8,20,5
865000000.0,25,23,4
865000000.0,35,23,6
865000000.0,4,15,4
865000000.0,34,22,1
865000000.0,25,26,5
865000000.0,36,13,4
865000000.0,33,18,6
865000000.0,14,20,4
865000000.0,3,19,6
865000000.0,24,19,4
865000000.0,4,23,5
865000000.0,22,25,6
865000000.0,26,17,5
865000000.0,2,18,5
865000000.0,31,18,6
865000000.0,18,22,6
865000000.0,29,23,6
865000000.0,28,18,4
865000000.0,30,16,6
865000000.0,7,21,5
865000000.0,21,24,5
865000000.0,19,19,6
865000000.0,5,22,5
865000000.0,1,22,5
865000000.0,13,26,4
865000000.0,16,16,4
865000000.0,8,17,6
865000000.0,10,15,3
865000000.0,6,13,4
865000000.0,12,17,6
865000000.0,15,23,5
865000000.0,35,23,7
865000000.0,15,22,6
865000000.0,31,24,7
865000000.0,5,16,6
866000000.0,24,16,5
866000000.0,11,25,5
866000000.0,3,26,7
866000000.0,18,12,7
866000000.0,30,24,7
866000000.0,21,15,6
866000000.0,14,19,5
866000000.0,17,21,7
866000000.0,2,23,6
866000000.0,16,20,5
866000000.0,34,25,2
866000000.0,6,20,5
866000000.0,7,21,6
866000000.0,9,20,5
866000000.0,20,26,4
866000000.0,35,16,8
866000000.0,12,26,7
866000000.0,33,26,7
866000000.0,25,22,6
866000000.0,28,19,5
866000000.0,10,13,4
866000000.0,4,17,6
866000000.0,8,19,7
866000000.0,32,24,6
866000000.0,17,16,8
866000000.0,26,19,6
866000000.0,6,12,6
866000000.0,22,21,7
866000000.0,4,18,7
866000000.0,3,15,8
866000000.0,35,15,9
866000000.0,13,16,5
866000000.0,2,13,7
866000000.0,30,19,8
866000000.0,8,18,8
866000000.0,34,16,3
866000000.0,10,16,5
866000000.0,28,21,6
866000000.0,19,13,7
866000000.0,14,17,6
866000000.0,18,25,8
866000000.0,32,20,7
866000000.0,15,26,7
866000000.0,23,25,7
866000000.0,21,22,7
866000000.0,11,19,6
866000000.0,16,16,6
866000000.0,27,23,5
866000000.0,7,26,7
866000000.0,33,13,8
866000000.0,20,21,5
866000000.0,9,15,6
866000000.0,24,16,6
866000000.0,10,20,6
866000000.0,35,16,10
866000000.0,7,17,8
866000000.0,25,24,7
866000000.0,15,19,8
867000000.0,11,23,7
867000000.0,3,12,9
867000000.0,20,12,6
867000000.0,34,24,4
867000000.0,32,18,8
867000000.0,18,19,9
867000000.0,22,18,8
867000000.0,21,19,8
867000000.0,27,19,6
867000000.0,1,24,6
867000000.0,6,19,7
867000000.0,16,13,7
867000000.0,29,22,7
867000000.0,9,16,7
867000000.0,17,18,9
867000000.0,19,24,8
867000000.0,5,24,7
867000000.0,23,26,8
867000000.0,4,14,8
867000000.0,30,12,9
867000000.0,28,21,7
867000000.0,12,17,8
867000000.0,10,21,7
867000000.0,26,15,7
867000000.0,1,13,7
867000000.0,29,14,8
867000000.0,22,12,9
867000000.0,27,12,7
867000000.0,17,12,10
867000000.0,5,19,8
867000000.0,23,16,9
867000000.0,24,22,7
867000000.0,19,21,9
867000000.0,30,12,10
867000000.0,8,15,9
867000000.0,15,12,9
867000000.0,11,16,8
867000000.0,14,12,7
867000000.0,31,18,8
867000000.0,20,13,7
867000000.0,34,23,5
867000000.0,21,17,9
867000000.0,33,19,9
867000000.0,36,20,5
867000000.0,6,18,8
867000000.0,7,13,9
867000000.0,32,14,9
867000000.0,2,15,8
867000000.0,3,19,10
867000000.0,28,25,8
867000000.0,4,19,9
867000000.0,13,26,6
867000000.0,7,22,10
867000000.0,33,14,10
868000000.0,31,26,9
868000000.0,11,15,9
868000000.0,12,22,9
868000000.0,16,14,8
868000000.0,29,13,9
868000000.0,2,17,9
868000000.0,21,20,10
868000000.0,27,22,8
868000000.0,23,13,10
868000000.0,15,21,10
868000000.0,4,25,10
868000000.0,18,19,10
868000000.0,3,17,11
868000000.0,9,20,8
868000000.0,8,15,10
868000000.0,25,15,8
868000000.0,6,19,9
868000000.0,17,25,11
868000000.0,13,25,7
868000000.0,5,23,9
868000000.0,1,24,8
868000000.0,36,14,6
868000000.0,32,23,10
868000000.0,24,25,8
868000000.0,15,15,11
868000000.0,5,21,10
868000000.0,10,14,8
868000000.0,34,12,6
868000000.0,4,23,11
868000000.0,14,17,8
868000000.0,13,15,8
868000000.0,1,25,9
868000000.0,31,21,10
868000000.0,24,14,9
868000000.0,20,26,8
868000000.0,27,19,9
868000000.0,18,12,11
868000000.0,29,15,10
868000000.0,9,16,9
868000000.0,25,13,9
868000000.0,6,26,10
868000000.0,36,18,7
868000000.0,8,19,11
868000000.0,35,22,11
868000000.0,33,12,11
868000000.0,17,15,12
868000000.0,7,21,11
868000000.0,26,23,8
868000000.0,11,14,10
868000000.0,32,15,11
868000000.0,21,18,11
868000000.0,29,20,11
868000000.0,30,25,11
868000000.0,28,26,9
868000000.0,31,24,11
868000000.0,33,15,12
868000000.0,35,12,12
868000000.0,20,12,9
869000000.0,2,18,10
869000000.0,26,15,9
869000000.0,6,14,11
869000000.0,15,13,12
869000000.0,14,26,9
869000000.0,10,19,9
869000000.0,3,16,12
869000000.0,12,18,10
869000000.0,1,14,10
869000000.0,16,24,9
869000000.0,24,23,10
869000000.0,7,25,12
869000000.0,5,12,11
869000000.0,18,16,12
