rts,src,dest,seqn,hops
889000000.0,11,17,12,1
889000000.0,22,14,11,4
889000000.0,23,14,12,5
889000000.0,14,26,7,7
889000000.0,20,24,9,4
889000000.0,19,23,13,3
889000000.0,18,26,9,5
889000000.0,26,13,12,5
889000000.0,19,15,14,2
890000000.0,22,21,12,1
890000000.0,12,24,15,6
890000000.0,13,19,11,4
890000000.0,25,23,14,2
890000000.0,17,23,10,4
890000000.0,24,20,12,3
890000000.0,20,15,10,2
890000000.0,18,22,10,3
890000000.0,14,26,8,7
890000000.0,21,12,11,3
890000000.0,13,21,12,4
890000000.0,25,14,15,5
890000000.0,26,14,13,5
890000000.0,15,13,12,1
890000000.0,16,12,11,2
890000000.0,23,12,13,5
890000000.0,14,12,9,3
890000000.0,20,15,11,2
890000000.0,24,26,13,1
890000000.0,22,19,13,2
890000000.0,15,14,13,1
890000000.0,23,20,14,3
891000000.0,17,13,11,1
891000000.0,13,24,13,6
891000000.0,24,23,14,1
891000000.0,12,21,16,4
891000000.0,18,22,11,3
891000000.0,14,19,10,4
891000000.0,25,17,16,4
891000000.0,20,17,12,1
891000000.0,19,18,15,1
891000000.0,22,19,14,2
891000000.0,11,14,13,1
891000000.0,25,16,17,6
891000000.0,23,26,15,2
891000000.0,22,15,15,4
891000000.0,14,15,11,1
891000000.0,20,13,13,2
891000000.0,17,24,12,4
891000000.0,26,21,14,3
891000000.0,14,20,12,3
891000000.0,12,23,17,6
892000000.0,13,17,14,1
892000000.0,11,20,14,2
892000000.0,21,21,12,2
892000000.0,17,24,13,4
892000000.0,22,24,16,1
892000000.0,26,14,15,6
892000000.0,19,24,16,3
892000000.0,16,20,12,2
892000000.0,20,26,14,4
892000000.0,16,19,13,5
892000000.0,26,22,16,1
892000000.0,19,25,17,4
892000000.0,18,22,12,3
892000000.0,13,14,15,1
892000000.0,15,24,14,6
892000000.0,12,13,18,1
892000000.0,22,25,17,2
892000000.0,21,25,13,3
892000000.0,11,18,15,2
892000000.0,20,20,15,2
892000000.0,25,21,18,3
892000000.0,24,15,16,4
893000000.0,24,22,17,1
893000000.0,12,19,19,4
893000000.0,11,17,16,1
893000000.0,13,20,16,3
893000000.0,16,23,14,7
893000000.0,14,26,13,7
893000000.0,23,16,16,3
893000000.0,20,15,16,2
893000000.0,15,20,15,3
893000000.0,21,26,14,3
893000000.0,17,25,14,5
893000000.0,26,19,17,4
893000000.0,22,19,18,2
893000000.0,19,23,18,3
893000000.0,19,12,19,2
893000000.0,13,19,17,4
893000000.0,14,18,14,3
893000000.0,17,15,15,1
893000000.0,23,16,17,4
893000000.0,24,20,18,2
893000000.0,18,13,13,2
893000000.0,11,18,17,2
893000000.0,12,12,20,3
893000000.0,20,16,17,2
893000000.0,26,13,18,5
893000000.0,21,24,15,2
893000000.0,21,16,16,3
894000000.0,25,23,19,2
894000000.0,24,19,19,2
894000000.0,18,24,14,5
894000000.0,16,21,15,5
894000000.0,14,12,15,3
894000000.0,11,18,18,2
894000000.0,19,21,20,1
894000000.0,12,24,21,6
894000000.0,22,22,19,2
894000000.0,23,22,18,1
894000000.0,26,23,19,2
894000000.0,16,23,16,6
894000000.0,17,21,16,2
894000000.0,18,20,15,2
894000000.0,12,21,22,4
894000000.0,11,18,19,2
894000000.0,13,18,18,3
894000000.0,14,18,16,3
894000000.0,17,14,17,2
894000000.0,24,26,20,1
895000000.0,19,18,21,1
895000000.0,13,24,19,5
895000000.0,14,18,17,3
895000000.0,12,21,23,4
895000000.0,20,20,19,2
895000000.0,26,15,20,4
895000000.0,15,18,17,3
895000000.0,22,21,20,1
895000000.0,23,14,19,5
895000000.0,14,14,18,2
895000000.0,15,16,18,1
895000000.0,22,23,21,1
895000000.0,12,21,24,4
895000000.0,13,19,20,4
895000000.0,25,24,21,1
895000000.0,26,20,21,3
895000000.0,24,14,21,4
895000000.0,20,22,20,2
895000000.0,11,14,20,2
895000000.0,16,17,17,1
895000000.0,14,13,19,1
896000000.0,11,19,21,3
896000000.0,13,20,21,3
896000000.0,21,19,18,1
896000000.0,26,16,22,5
896000000.0,23,14,20,4
896000000.0,19,15,22,2
