sts,src,dest,seqn
141000000.0,16,23,0
141000000.0,15,17,0
141000000.0,20,24,0
142000000.0,21,15,0
142000000.0,25,19,0
142000000.0,11,14,0
142000000.0,12,17,0
142000000.0,18,13,0
142000000.0,13,20,0
142000000.0,23,23,0
142000000.0,11,17,1
142000000.0,19,24,0
142000000.0,12,19,1
142000000.0,20,17,1
142000000.0,22,22,0
142000000.0,24,22,0
142000000.0,23,14,1
142000000.0,17,26,0
142000000.0,15,23,1
142000000.0,26,13,0
142000000.0,21,22,1
142000000.0,20,15,2
143000000.0,21,25,2
143000000.0,14,17,0
143000000.0,22,24,1
143000000.0,12,18,2
143000000.0,11,24,2
143000000.0,25,26,1
143000000.0,17,17,1
143000000.0,13,19,1
143000000.0,24,23,1
143000000.0,23,24,2
143000000.0,15,26,2
143000000.0,18,20,1
143000000.0,13,22,2
143000000.0,26,19,1
143000000.0,15,16,3
143000000.0,14,19,1
143000000.0,11,15,3
143000000.0,22,18,2
143000000.0,24,17,2
143000000.0,21,16,3
143000000.0,25,18,2
143000000.0,19,22,1
143000000.0,18,19,2
143000000.0,24,20,3
143000000.0,19,23,2
143000000.0,22,21,3
144000000.0,11,18,4
144000000.0,25,23,3
144000000.0,16,25,1
144000000.0,23,26,3
144000000.0,17,22,2
144000000.0,12,17,3
144000000.0,20,25,3
144000000.0,14,26,2
144000000.0,15,20,4
144000000.0,24,20,4
144000000.0,19,21,3
144000000.0,18,17,3
144000000.0,26,14,2
144000000.0,15,20,5
144000000.0,16,24,2
144000000.0,22,22,4
144000000.0,17,18,3
144000000.0,23,24,4
144000000.0,12,20,4
144000000.0,21,14,4
144000000.0,14,14,3
144000000.0,11,14,5
144000000.0,25,17,4
145000000.0,24,21,5
145000000.0,13,14,3
145000000.0,21,12,5
145000000.0,15,12,6
145000000.0,18,12,4
145000000.0,22,16,5
145000000.0,23,13,5
145000000.0,20,17,4
145000000.0,16,22,3
145000000.0,17,21,4
145000000.0,19,13,4
145000000.0,25,18,5
145000000.0,15,24,7
145000000.0,21,14,6
145000000.0,22,18,6
145000000.0,13,23,4
145000000.0,11,19,6
145000000.0,19,25,5
145000000.0,16,26,4
145000000.0,23,14,6
145000000.0,12,18,5
145000000.0,18,14,5
145000000.0,24,19,6
145000000.0,14,25,4
146000000.0,18,20,6
146000000.0,24,17,7
146000000.0,13,19,5
146000000.0,26,18,3
146000000.0,16,19,5
146000000.0,20,18,5
146000000.0,12,18,6
146000000.0,21,19,7
146000000.0,11,19,7
146000000.0,19,24,6
146000000.0,25,19,6
146000000.0,21,26,8
146000000.0,24,12,8
146000000.0,22,17,7
