sts,src,dest,seqn
162000000.0,14,17,0
162000000.0,20,23,0
162000000.0,24,14,0
162000000.0,26,18,0
162000000.0,17,26,0
162000000.0,18,23,0
162000000.0,16,24,0
162000000.0,21,12,0
162000000.0,15,19,0
162000000.0,11,17,0
162000000.0,15,18,1
162000000.0,23,22,0
162000000.0,18,20,1
162000000.0,21,25,1
162000000.0,22,25,0
162000000.0,12,19,0
162000000.0,24,16,1
162000000.0,14,20,1
162000000.0,11,23,1
162000000.0,26,20,1
162000000.0,25,26,0
162000000.0,13,26,0
162000000.0,17,22,1
162000000.0,19,19,0
163000000.0,24,12,2
163000000.0,21,14,2
163000000.0,17,15,2
163000000.0,15,24,2
163000000.0,12,24,1
163000000.0,16,21,1
163000000.0,23,22,1
163000000.0,26,26,2
163000000.0,25,23,1
163000000.0,18,20,2
163000000.0,20,23,1
163000000.0,11,13,2
163000000.0,22,14,1
163000000.0,13,12,1
163000000.0,24,13,3
163000000.0,17,12,3
163000000.0,16,15,2
163000000.0,19,16,1
163000000.0,25,14,2
163000000.0,11,17,3
163000000.0,12,17,2
163000000.0,14,23,2
163000000.0,20,16,2
163000000.0,26,19,3
163000000.0,15,26,3
163000000.0,21,21,3
163000000.0,18,14,3
164000000.0,18,15,4
164000000.0,20,12,3
164000000.0,15,20,4
164000000.0,12,26,3
164000000.0,19,22,2
164000000.0,13,17,2
164000000.0,22,17,2
164000000.0,23,20,2
164000000.0,16,25,3
164000000.0,14,25,3
164000000.0,18,15,5
164000000.0,19,26,3
164000000.0,14,24,4
164000000.0,24,25,4
164000000.0,23,25,3
164000000.0,22,17,3
164000000.0,16,15,4
164000000.0,13,16,3
164000000.0,26,22,4
164000000.0,20,12,4
164000000.0,17,19,4
164000000.0,16,18,5
165000000.0,20,14,5
165000000.0,14,23,5
165000000.0,25,13,3
165000000.0,12,21,4
165000000.0,24,12,5
165000000.0,19,20,4
165000000.0,23,25,4
165000000.0,11,12,4
165000000.0,18,25,6
165000000.0,22,19,4
165000000.0,19,25,5
165000000.0,21,21,4
165000000.0,14,15,6
165000000.0,11,20,5
165000000.0,13,26,4
165000000.0,20,13,6
165000000.0,25,13,4
165000000.0,12,25,5
165000000.0,18,19,7
165000000.0,15,19,5
165000000.0,22,21,5
165000000.0,19,23,6
165000000.0,21,17,5
166000000.0,11,21,6
166000000.0,14,17,7
166000000.0,18,16,8
166000000.0,16,16,6
166000000.0,24,18,6
166000000.0,23,14,5
166000000.0,24,14,7
166000000.0,11,25,7
166000000.0,17,20,5
166000000.0,22,17,6
166000000.0,13,20,5
166000000.0,21,23,6
166000000.0,18,22,9
166000000.0,16,15,7
166000000.0,20,18,7
166000000.0,15,20,6
166000000.0,19,18,7
166000000.0,15,14,7
167000000.0,13,13,6
167000000.0,21,24,7
167000000.0,11,16,8
167000000.0,25,23,5
167000000.0,16,14,8
167000000.0,20,21,8
167000000.0,23,21,6
167000000.0,17,12,6
167000000.0,26,25,5
167000000.0,12,16,6
167000000.0,14,26,8
167000000.0,22,16,7
167000000.0,24,25,8
167000000.0,16,12,9
167000000.0,19,18,8
167000000.0,14,26,9
167000000.0,15,19,8
167000000.0,17,16,7
167000000.0,20,21,9
167000000.0,11,17,9
167000000.0,24,19,9
167000000.0,12,20,7
167000000.0,23,15,7
167000000.0,18,25,10
168000000.0,15,13,9
168000000.0,24,14,10
168000000.0,22,24,8
168000000.0,18,14,11
168000000.0,13,16,7
168000000.0,14,25,10
168000000.0,20,23,10
168000000.0,26,15,6
168000000.0,23,15,8
168000000.0,11,21,10
168000000.0,16,20,10
168000000.0,17,23,8
168000000.0,25,24,6
168000000.0,20,18,11
168000000.0,13,24,8
168000000.0,11,12,11
168000000.0,23,26,9
168000000.0,18,12,12
168000000.0,19,22,9
168000000.0,26,14,7
168000000.0,21,17,8
168000000.0,16,25,11
168000000.0,15,23,10
168000000.0,17,24,9
168000000.0,19,26,10
169000000.0,20,24,12
169000000.0,18,21,13
169000000.0,22,13,9
169000000.0,26,13,8
169000000.0,12,17,8
169000000.0,16,17,12
169000000.0,21,20,9
169000000.0,13,20,9
169000000.0,15,26,11
169000000.0,19,17,11
169000000.0,11,25,12
169000000.0,24,13,11
169000000.0,17,12,10
169000000.0,23,25,10
169000000.0,26,26,9
169000000.0,15,18,12
169000000.0,18,26,14
169000000.0,20,12,13
169000000.0,16,14,13
169000000.0,12,19,9
169000000.0,13,22,10
169000000.0,21,12,10
169000000.0,25,20,7
169000000.0,14,24,11
169000000.0,26,15,10
169000000.0,19,13,12
169000000.0,16,23,14
170000000.0,12,14,10
170000000.0,22,21,10
170000000.0,15,19,13
170000000.0,18,20,15
170000000.0,23,26,11
170000000.0,11,15,13
170000000.0,17,18,11
170000000.0,21,23,11
170000000.0,24,19,12
170000000.0,22,24,11
170000000.0,11,12,14
170000000.0,23,20,12
170000000.0,14,13,12
170000000.0,24,15,13
170000000.0,25,15,8
170000000.0,26,15,11
170000000.0,21,16,12
170000000.0,15,23,14
170000000.0,19,22,13
171000000.0,14,14,13
171000000.0,17,15,12
171000000.0,12,26,11
171000000.0,22,18,12
171000000.0,24,25,14
171000000.0,16,12,15
171000000.0,23,14,13
171000000.0,25,13,9
171000000.0,18,15,16
171000000.0,11,25,15
171000000.0,15,13,15
171000000.0,19,13,14
171000000.0,17,18,13
171000000.0,22,15,13
171000000.0,15,26,16
171000000.0,19,23,15
171000000.0,23,20,14
171000000.0,12,14,12
171000000.0,20,15,14
171000000.0,16,19,16
171000000.0,25,23,10
171000000.0,24,19,15
171000000.0,11,21,16
171000000.0,18,17,17
171000000.0,24,16,16
171000000.0,18,14,18
171000000.0,17,22,14
171000000.0,15,26,17
171000000.0,19,16,16
172000000.0,23,20,15
172000000.0,11,13,17
172000000.0,20,19,15
172000000.0,21,22,13
172000000.0,12,18,13
172000000.0,14,21,14
172000000.0,22,17,14
172000000.0,26,23,12
172000000.0,25,18,11
172000000.0,13,16,11
172000000.0,21,13,14
172000000.0,18,16,19
172000000.0,20,17,16
172000000.0,13,18,12
172000000.0,25,26,12
172000000.0,26,24,13
172000000.0,19,23,17
172000000.0,16,22,17
172000000.0,11,22,18
172000000.0,23,20,16
172000000.0,13,16,13
172000000.0,17,25,15
172000000.0,22,26,15
172000000.0,16,17,18
173000000.0,15,19,18
173000000.0,25,17,13
173000000.0,24,26,17
173000000.0,26,15,14
173000000.0,18,14,20
173000000.0,19,18,18
173000000.0,20,23,17
173000000.0,21,18,15
173000000.0,16,18,19
173000000.0,17,13,16
173000000.0,11,25,19
173000000.0,22,23,16
173000000.0,15,12,19
173000000.0,25,19,14
173000000.0,18,17,21
173000000.0,13,17,14
173000000.0,26,15,15
173000000.0,19,14,19
173000000.0,20,25,18
174000000.0,17,26,17
174000000.0,12,15,14
174000000.0,16,21,20
174000000.0,11,13,20
174000000.0,22,19,17
174000000.0,26,14,16
174000000.0,18,17,22
174000000.0,15,19,20
