rts,src,dest,seqn,hops
162000000.0,14,17,0,1
162000000.0,26,18,0,3
162000000.0,16,24,0,4
162000000.0,15,19,0,3
162000000.0,11,17,0,1
162000000.0,21,12,0,4
162000000.0,15,18,1,3
162000000.0,23,22,0,1
162000000.0,21,25,1,2
162000000.0,22,25,0,1
162000000.0,12,19,0,3
162000000.0,24,16,1,6
162000000.0,11,23,1,5
162000000.0,17,22,1,3
162000000.0,19,19,0,2
163000000.0,21,14,2,3
163000000.0,17,15,2,1
163000000.0,15,24,2,6
163000000.0,16,21,1,5
163000000.0,23,22,1,1
163000000.0,25,23,1,2
163000000.0,20,23,1,2
163000000.0,11,13,2,1
163000000.0,22,14,1,3
163000000.0,13,12,1,1
163000000.0,17,12,3,1
163000000.0,16,15,2,1
163000000.0,19,16,1,2
163000000.0,11,17,3,1
163000000.0,25,14,2,5
163000000.0,12,17,2,1
163000000.0,20,16,2,2
163000000.0,26,19,3,4
163000000.0,15,26,3,7
163000000.0,21,21,3,2
163000000.0,18,14,3,2
164000000.0,18,15,4,2
164000000.0,20,12,3,2
164000000.0,19,22,2,2
164000000.0,13,17,2,1
164000000.0,22,17,2,3
164000000.0,23,20,2,3
164000000.0,18,15,5,2
164000000.0,19,26,3,4
164000000.0,14,24,4,7
164000000.0,24,25,4,1
164000000.0,23,25,3,2
164000000.0,22,17,3,3
164000000.0,16,15,4,1
164000000.0,13,16,3,3
164000000.0,26,22,4,1
164000000.0,20,12,4,2
164000000.0,17,19,4,1
164000000.0,16,18,5,4
165000000.0,20,14,5,2
165000000.0,25,13,3,5
165000000.0,12,21,4,4
165000000.0,24,12,5,5
165000000.0,19,20,4,1
165000000.0,23,25,4,2
165000000.0,11,12,4,1
165000000.0,18,25,6,5
165000000.0,22,19,4,2
165000000.0,19,25,5,3
165000000.0,21,21,4,2
165000000.0,14,15,6,1
165000000.0,11,20,5,3
165000000.0,13,26,4,7
165000000.0,20,13,6,3
165000000.0,25,13,4,5
165000000.0,12,25,5,6
165000000.0,18,19,7,1
165000000.0,15,19,5,3
165000000.0,22,21,5,1
165000000.0,19,23,6,3
165000000.0,21,17,5,2
166000000.0,11,21,6,3
166000000.0,14,17,7,1
166000000.0,18,16,8,2
166000000.0,16,16,6,2
166000000.0,24,18,6,4
166000000.0,23,14,5,5
166000000.0,24,14,7,5
166000000.0,11,25,7,5
166000000.0,17,20,5,2
166000000.0,22,17,6,3
166000000.0,13,20,5,4
166000000.0,21,23,6,2
166000000.0,18,22,9,4
166000000.0,16,15,7,1
166000000.0,20,18,7,1
166000000.0,15,20,6,4
166000000.0,19,18,7,1
166000000.0,15,14,7,1
167000000.0,13,13,6,2
167000000.0,21,24,7,3
167000000.0,11,16,8,2
167000000.0,25,23,5,2
167000000.0,16,14,8,2
167000000.0,20,21,8,1
167000000.0,23,21,6,2
167000000.0,17,12,6,1
167000000.0,26,25,5,1
167000000.0,12,16,6,3
167000000.0,14,26,8,7
167000000.0,22,16,7,4
167000000.0,24,25,8,1
167000000.0,16,12,9,2
167000000.0,19,18,8,1
167000000.0,14,26,9,6
167000000.0,15,19,8,3
167000000.0,17,16,7,1
167000000.0,20,21,9,1
167000000.0,11,17,9,1
167000000.0,24,19,9,3
167000000.0,12,20,7,4
167000000.0,23,15,7,5
167000000.0,18,25,10,5
168000000.0,15,13,9,1
168000000.0,24,14,10,4
168000000.0,22,24,8,2
168000000.0,18,14,11,3
168000000.0,13,16,7,4
168000000.0,20,23,10,3
168000000.0,14,25,10,5
168000000.0,23,15,8,5
168000000.0,26,15,6,4
168000000.0,11,21,10,3
168000000.0,16,20,10,3
168000000.0,17,23,8,4
168000000.0,25,24,6,1
168000000.0,20,18,11,2
168000000.0,11,12,11,1
168000000.0,13,24,8,7
168000000.0,23,26,9,3
168000000.0,18,12,12,2
168000000.0,19,22,9,2
168000000.0,26,14,7,4
168000000.0,21,17,8,2
168000000.0,16,25,11,5
168000000.0,15,23,10,6
168000000.0,17,24,9,5
168000000.0,19,26,10,4
169000000.0,18,21,13,3
169000000.0,22,13,9,4
169000000.0,26,13,8,5
169000000.0,12,17,8,1
169000000.0,16,17,12,1
169000000.0,21,20,9,2
169000000.0,13,20,9,4
169000000.0,15,26,11,7
169000000.0,19,17,11,1
169000000.0,11,25,12,5
169000000.0,24,13,11,4
169000000.0,17,12,10,1
169000000.0,23,25,10,2
169000000.0,26,26,9,2
169000000.0,15,18,12,3
169000000.0,16,14,13,1
169000000.0,20,12,13,2
169000000.0,12,19,9,3
169000000.0,13,22,10,5
169000000.0,21,12,10,3
169000000.0,25,20,7,2
169000000.0,14,24,11,7
169000000.0,26,15,10,5
169000000.0,19,13,12,2
170000000.0,12,14,10,2
170000000.0,22,21,10,1
170000000.0,15,19,13,3
170000000.0,18,20,15,3
170000000.0,23,26,11,3
170000000.0,11,15,13,1
170000000.0,17,18,11,1
170000000.0,21,23,11,2
170000000.0,24,19,12,2
170000000.0,22,24,11,1
170000000.0,11,12,14,1
170000000.0,23,20,12,3
170000000.0,14,13,12,1
170000000.0,24,15,13,5
170000000.0,25,15,8,5
170000000.0,26,15,11,5
170000000.0,15,23,14,6
170000000.0,19,22,13,2
170000000.0,21,16,12,3
171000000.0,14,14,13,2
171000000.0,17,15,12,1
171000000.0,22,18,12,4
171000000.0,12,26,11,7
171000000.0,24,25,14,1
171000000.0,16,12,15,1
171000000.0,23,14,13,5
171000000.0,25,13,9,5
171000000.0,18,15,16,2
171000000.0,11,25,15,5
171000000.0,15,13,15,3
171000000.0,19,13,14,2
171000000.0,17,18,13,1
171000000.0,22,15,13,4
171000000.0,19,23,15,3
171000000.0,15,26,16,7
171000000.0,23,20,14,3
171000000.0,12,14,12,2
171000000.0,20,15,14,2
171000000.0,16,19,16,4
171000000.0,25,23,10,2
171000000.0,24,19,15,3
171000000.0,11,21,16,3
171000000.0,18,17,17,1
171000000.0,24,16,16,4
171000000.0,18,14,18,2
171000000.0,17,22,14,3
171000000.0,15,26,17,7
171000000.0,19,16,16,1
172000000.0,23,20,15,3
172000000.0,11,13,17,2
172000000.0,20,19,15,1
172000000.0,21,22,13,1
172000000.0,12,18,13,3
172000000.0,14,21,14,4
172000000.0,22,17,14,3
172000000.0,26,23,12,2
172000000.0,25,18,11,4
172000000.0,13,16,11,3
172000000.0,21,13,14,3
172000000.0,18,16,19,2
172000000.0,20,17,16,1
172000000.0,13,18,12,3
172000000.0,25,26,12,1
172000000.0,26,24,13,1
172000000.0,19,23,17,3
172000000.0,16,22,17,4
172000000.0,11,22,18,4
172000000.0,23,20,16,3
172000000.0,13,16,13,3
172000000.0,17,25,15,4
172000000.0,22,26,15,2
172000000.0,16,17,18,1
173000000.0,15,19,18,3
173000000.0,24,26,17,1
173000000.0,26,15,14,5
