sts,src,dest,seqn
141000000.0,7,15,0
141000000.0,20,16,0
141000000.0,25,26,0
142000000.0,18,18,0
142000000.0,15,19,0
142000000.0,19,20,0
142000000.0,23,25,0
142000000.0,3,18,0
142000000.0,5,14,0
142000000.0,6,21,0
142000000.0,22,13,0
142000000.0,11,25,0
142000000.0,21,16,0
142000000.0,13,23,0
142000000.0,1,16,0
142000000.0,35,12,0
142000000.0,14,21,0
142000000.0,36,22,0
142000000.0,30,23,0
142000000.0,8,24,0
142000000.0,31,23,0
142000000.0,12,25,0
142000000.0,9,14,0
142000000.0,34,13,0
142000000.0,16,15,0
142000000.0,24,17,0
142000000.0,32,14,0
142000000.0,28,21,0
142000000.0,20,23,1
142000000.0,25,24,1
142000000.0,33,18,0
142000000.0,31,16,1
142000000.0,29,14,0
142000000.0,32,16,1
142000000.0,4,25,0
142000000.0,8,17,1
142000000.0,23,19,1
142000000.0,3,26,1
142000000.0,35,23,1
142000000.0,11,16,1
142000000.0,6,22,1
142000000.0,2,15,0
142000000.0,27,25,0
142000000.0,34,24,1
142000000.0,14,21,1
142000000.0,7,13,1
142000000.0,16,20,1
142000000.0,36,22,1
142000000.0,21,20,1
142000000.0,10,19,0
142000000.0,28,20,1
142000000.0,20,25,2
142000000.0,33,22,1
143000000.0,15,20,1
143000000.0,22,22,1
143000000.0,32,19,2
143000000.0,24,12,1
143000000.0,12,20,1
143000000.0,13,16,1
143000000.0,34,22,2
143000000.0,1,24,1
143000000.0,14,16,2
143000000.0,30,12,1
143000000.0,21,14,2
143000000.0,10,15,1
143000000.0,16,14,2
143000000.0,28,21,2
143000000.0,29,25,1
143000000.0,17,15,0
143000000.0,9,13,1
143000000.0,11,16,2
143000000.0,7,16,2
143000000.0,3,24,2
143000000.0,26,15,0
143000000.0,25,22,2
143000000.0,6,25,2
143000000.0,24,17,2
143000000.0,31,18,2
143000000.0,29,18,2
143000000.0,21,20,3
143000000.0,20,22,3
143000000.0,10,18,2
143000000.0,36,19,2
143000000.0,11,19,3
143000000.0,13,24,2
143000000.0,30,15,2
143000000.0,25,15,3
143000000.0,26,17,1
143000000.0,19,20,1
143000000.0,23,25,2
143000000.0,34,13,3
143000000.0,9,24,2
143000000.0,6,14,3
143000000.0,33,15,2
143000000.0,1,25,2
143000000.0,32,20,3
143000000.0,35,17,2
143000000.0,12,23,2
143000000.0,27,25,1
143000000.0,17,19,1
143000000.0,29,17,3
143000000.0,10,13,3
144000000.0,2,13,1
144000000.0,20,23,4
144000000.0,5,25,1
144000000.0,7,13,3
144000000.0,26,22,2
144000000.0,14,23,3
144000000.0,25,14,4
144000000.0,23,15,3
144000000.0,9,26,3
144000000.0,3,20,3
144000000.0,33,17,3
144000000.0,16,16,3
144000000.0,34,25,4
144000000.0,1,22,3
144000000.0,13,14,3
144000000.0,30,24,3
144000000.0,22,26,2
144000000.0,31,14,3
144000000.0,19,16,2
144000000.0,28,18,3
144000000.0,4,17,1
144000000.0,2,12,2
144000000.0,15,19,2
144000000.0,4,17,2
144000000.0,24,22,3
